epoch,acc,auc,auc_val,loss,val_acc,val_loss
33,0.8797303161293385,0.912485206248538,0.9045940072135392,0.2810691432778656,0.8990509067248228,0.2622495002279619
34,0.8821226616639996,0.9130697564542787,0.9042645426801073,0.2826796076566357,0.8981880939551938,0.2633344957394472
35,0.8851674643740959,0.9137636665853279,0.903513132340701,0.27770490076501453,0.8981880939551938,0.26416849107758766
36,0.882122662078821,0.9138391677437255,0.9041084805326922,0.27286315856160365,0.8947368428766779,0.26210327440032266
37,0.8812527173806813,0.9150475754593215,0.9045535466568021,0.27860226748870115,0.8955996556463068,0.2626564034724462
38,0.8777729448104433,0.916393364148703,0.9058425043928604,0.28251471669583694,0.8964624684159359,0.25946214378548654
39,0.8829926047028537,0.915392779209316,0.9040795801350228,0.2760710226952796,0.8955996579091234,0.2699595579461253
40,0.8834275783741666,0.9169160345390557,0.9053916581892166,0.276339407431763,0.8947368428766779,0.25990101121642445
41,0.8823401477348292,0.9171444839203937,0.905044853417183,0.2745442471202429,0.8938740278442323,0.2593869621430727
42,0.8825576347130804,0.9182439208919099,0.9048194303153612,0.27315408643456635,0.8964624684159359,0.2608448144842367
43,0.8866898643809746,0.9188561029648994,0.904495745861463,0.27137018783603767,0.8947368451394945,0.2614814825773856
44,0.8866898656254387,0.9198566879042864,0.9057673633589198,0.27389235577411164,0.8990509067248228,0.2584850443294071
45,0.88451500699125,0.9201295039457139,0.9061835290853603,0.26779860947742934,0.8973252787684654,0.25996734555473194
46,0.8845150074060713,0.9203614559581117,0.9054205585868862,0.26345410097832783,0.8930112149203204,0.2654208250350228
47,0.8834275783741666,0.9211884660694292,0.9069753999815038,0.27126322035273037,0.8990509043077234,0.25907150088352204
48,0.8879947793540772,0.9215216052013292,0.9071719226856562,0.27161476410124913,0.8938740276899494,0.25984860482248795
49,0.8856024370083554,0.9224871638301193,0.9067615370387497,0.26618997306085346,0.8947368404595784,0.26027748158412106
50,0.8919095265549024,0.9224649805000746,0.9066170350504021,0.26644106180110977,0.8973252787684654,0.25937874639620545
51,0.8851674635444532,0.9225852374997909,0.9044321649865903,0.2677477556448908,0.8955996532292074,0.2667078275275292
52,0.8847324922324368,0.9236634640943344,0.9071025617312495,0.2640836734442983,0.8964624661531193,0.2561433473674257
53,0.8825576331834266,0.9242809001139133,0.9072297234809952,0.2705218443122829,0.8955996532292074,0.2588046454375319
54,0.8903871240590956,0.9239785062990928,0.906958059742902,0.2591505386664485,0.8938740276899494,0.26016421097943865
55,0.8890822082563502,0.9251258125617583,0.9083683991491723,0.25674574288429,0.8947368404595784,0.25570703733059946
56,0.8877772941128904,0.9252491830113053,0.9078366318320541,0.2603483592597958,0.8981880915380943,0.2608157362117142
57,0.8892996964012866,0.9259146829126479,0.9081025154906132,0.2606775903893637,0.8964624659988364,0.25967901659690684
58,0.8884297527402004,0.9271227014470146,0.9088019051142143,0.2634250688755082,0.8947368428766779,0.25502304386948593
59,0.8927794698011673,0.9273776151519149,0.9085360214556552,0.25363756014295846,0.8981880915380943,0.2553123112790434
60,0.8884297521179684,0.9277994876039941,0.9083683991491722,0.26387507490823453,0.8964624659988364,0.25654064408142674
61,0.890387126418392,0.9280298828914765,0.9082181170812911,0.2660421815033631,0.8964624659988364,0.2571871413610638
62,0.8953892999547831,0.9274453326857357,0.9082874780356979,0.25459114837096847,0.8955996532292074,0.2602452628308067
63,0.8897346658466069,0.9287416953590528,0.9098654397484509,0.25705235135482674,0.8981880915380943,0.254383150259928
64,0.8958242727964533,0.9286233842654809,0.9091429298067141,0.25340473046506057,0.8990509043077234,0.2584744717305441
65,0.8934319269766026,0.9296298069233004,0.9099810413391287,0.25755716179079885,0.8990509043077234,0.2563293197218769
66,0.8943018700154567,0.9300022533593151,0.909911680384722,0.253683845230215,0.8973252787684654,0.2550925920244123
67,0.8877772939054797,0.9303599109086331,0.9105128086562471,0.25636644853929585,0.8973252787684654,0.2559853095603051
68,0.8921270113812679,0.93130951310704,0.9110041154166281,0.25195487694617924,0.8990509043077234,0.2548975807207221
69,0.8921270111738573,0.9323311138327852,0.9113335799500601,0.24985679511585251,0.8973252834483814,0.2514695300430548
70,0.8934319276766136,0.9325354339779343,0.9111197170073061,0.25718518204277313,0.8981880915380943,0.25351560987512856
71,0.896259242578816,0.9332538625264011,0.9108480532692131,0.24845283985682393,0.8973252834483814,0.25228630547589326
72,0.8912570673053604,0.9334033081182815,0.9107844723943401,0.26195262424994575,0.9016393426166103,0.25558500677167184
73,0.8975641594963937,0.9335227867555401,0.9113798205863313,0.24828006417246268,0.8990509089876394,0.2527068979890312
74,0.8943018689784032,0.9340154901912707,0.9111890779617128,0.2537511151061985,0.9007765298469813,0.25485295653857476
75,0.8940843856816916,0.9343245000869821,0.911385600665865,0.24816373534413097,0.8990509043077234,0.25376203437629086
76,0.8951718128469002,0.9350051780562499,0.9122179321187459,0.2476259162369994,0.8981880962180104,0.25023689673212296
77,0.8977816442449801,0.9353032908775532,0.9117902062332378,0.2422261145411496,0.9016393426166103,0.2542702387230884
78,0.8997390157712859,0.93567495895111,0.911287339313789,0.24790866464933867,0.8999137170773523,0.2549070171285437
79,0.8919095269697238,0.93618828899197,0.9113971608249329,0.25039851765313215,0.9007765298469813,0.2532824951322867
80,0.8964767284422348,0.9367619421233028,0.9110734763710349,0.24255903380857752,0.8999137170773523,0.2532313156220499
81,0.8945193558788755,0.9366226152433725,0.9109983353370942,0.24559036831251171,0.8964624706787524,0.2545271773241634
82,0.8999565037865906,0.9368413350939891,0.9113451401091279,0.24462176302610764,0.8990509043077234,0.25494113345923763
83,0.893431927391424,0.9378753896190577,0.912269952834551,0.2520293929152719,0.8999137217572684,0.2510230365860966
84,0.8899521517100257,0.938624952665833,0.9121023305280681,0.2501649779566167,0.8955996579091234,0.2505572364184237
85,0.8960417578302294,0.9375620987298293,0.911339360029594,0.2469666965075709,0.8947368404595784,0.261979390388938
86,0.8945193556714649,0.938560737763072,0.9123277536298899,0.24991944690225643,0.8973252834483814,0.2516193053812894
87,0.8986515866616022,0.9392223458521259,0.9121948118006104,0.24227349044007288,0.8964624706787524,0.25328004763906015
88,0.9006089594323721,0.9393968936332675,0.91188268750578,0.2444093348592092,0.8981880915380943,0.2564579082831316
89,0.8969116995468405,0.9402785837072393,0.9133855081845926,0.24628824136888738,0.8999137217572684,0.2500534779404236
90,0.8975641592889829,0.940905943848154,0.9133855081845926,0.2442071298222378,0.9016393472965264,0.24972647220230595
91,0.897564159911215,0.9412184563749247,0.9130213631739573,0.24633302406390473,0.8990509089876394,0.25089130245271274
92,0.8982166147273538,0.9410911941130891,0.912928881901415,0.24417973382673144,0.9016393426166103,0.25403930111832407
93,0.8936494126326108,0.9416364370147153,0.9132814667529825,0.2437773702091733,0.8999137217572684,0.2517357522089796
94,0.8988690742620855,0.9422334410197795,0.9134317488208638,0.24232768956061393,0.8990509089876394,0.25026673276533434
95,0.8995215301152777,0.9425739745950279,0.9142004993988717,0.24245857393264564,0.9016393472965264,0.24863322620457673
96,0.9012614170226287,0.942734706442545,0.9131369647646351,0.24287308224287693,0.8990509089876394,0.25258026738121553
97,0.8988690744694963,0.9428798710409081,0.9137496531952279,0.2413331833078634,0.8973252834483814,0.2507740880416528
98,0.9034362782235247,0.9436535633238725,0.9146282252843799,0.23356380608222857,0.9007765345268973,0.24897734351565448
99,0.8984341007981833,0.9439201524656382,0.9145762045685748,0.24020508061340967,0.8981880962180104,0.2494908999378461
100,0.8977816427931054,0.9442925989016527,0.9144374826597614,0.23800161559978947,0.8981880962180104,0.24983444131068674
101,0.8993040444592695,0.9441984170442698,0.913749653195228,0.2333963001069944,0.8999137217572684,0.25315544580055577
102,0.8986515870764236,0.9446405269202494,0.9136802922408213,0.2373538237646799,0.8990509089876394,0.25332670992463696
103,0.9016963904865309,0.9446249596710953,0.9134086285027283,0.23446498012713837,0.8955996532292074,0.25725497556103005
104,0.9036537619350578,0.9453114753587959,0.9144663830574309,0.2375717186549271,0.8981880962180104,0.24965522703782972
105,0.9006089607546152,0.9455438165524225,0.9145010635346342,0.23707728962915883,0.9007765345268973,0.25024758733172575
106,0.9038712477984766,0.9461030699782875,0.9147727272727273,0.23662006727971943,0.9007765298469813,0.2506724595509283
107,0.9080034799034464,0.9455796212254772,0.9143045408304818,0.23230989349308404,0.8947368404595784,0.25713613734767804
108,0.9053936507868839,0.9460264012762031,0.9150386109312864,0.23006334605295797,0.8981880915380943,0.2519758004531251
109,0.9025663337327958,0.9468464061254013,0.9155934985665404,0.236095797845777,0.9007765298469813,0.2488801050690148
110,0.90321879020822,0.9471277841538637,0.9157726810320911,0.2324636639681211,0.9007765298469813,0.24986563284814717
111,0.9056111364428922,0.9473799735901618,0.9156975399981504,0.22847920850651737,0.9007765298469813,0.249383617054295
112,0.9036537611054151,0.9479100384238628,0.9164662905761584,0.2298159432792311,0.8999137217572684,0.24723027434402545
113,0.9047411914595629,0.9481233097372754,0.9151773328400998,0.23465616628365601,0.8973252787684654,0.2527650084806167
114,0.9032187897933986,0.9484926427234592,0.9158940627023028,0.23101440544567092,0.8981880915380943,0.24899468214168335
115,0.9027838182739716,0.9487016330433545,0.916211967076667,0.22815332788910853,0.8999137170773523,0.2500984446049971
116,0.9030013045522118,0.9491091057899658,0.9159518634976418,0.23317916297871116,0.8990509043077234,0.24916905339572634
117,0.899304046740787,0.9497489197302041,0.9163333487468788,0.2297358566157037,0.9007765345268973,0.24932984643912295
118,0.9056111362354815,0.9500443082829052,0.9165645519282346,0.22742474090150772,0.8981880962180104,0.249968335482455
119,0.9056111349132383,0.9504817479841385,0.9161946268380652,0.22775226821065622,0.8981880962180104,0.2506649680339231
120,0.9095258811547892,0.9509487654587649,0.9156166188846758,0.22402549022018728,0.8999137170773523,0.25278442514364424
121,0.9049586781526244,0.9509981914748296,0.9159981041339129,0.22735885427328958,0.8990509089876394,0.252092166385124
122,0.9086559389455778,0.9514659873119137,0.9162177471562009,0.22401948678280903,0.8999137217572684,0.2510283224226793
123,0.902348847869377,0.9518302609421222,0.9158536021455654,0.2308434915184819,0.8955996579091234,0.2520441572094293
124,0.9088734239793539,0.9520505375176542,0.91648363081476,0.23503487753888844,0.8973252834483814,0.24973432677279678
125,0.90517616297899,0.952382119924639,0.9168073152686582,0.22552705085267186,0.8973252834483814,0.24964406363813912
126,0.9080034811479105,0.9529191900204592,0.9171483399611579,0.22662129817370905,0.8981880962180104,0.24849586233792376
127,0.908003479410846,0.9533406732913097,0.9171541200406917,0.22352921414396046,0.8964624706787524,0.2491142740272262
128,0.9119182266894502,0.9536761475105827,0.917743688153149,0.2265833436781658,0.8999137217572684,0.2478371271035916
129,0.9047411910447415,0.95386412204412,0.9177205678350134,0.22570851726498797,0.9007765345268973,0.24753142069186293
130,0.9112657684769616,0.9543782304474377,0.9176627670396744,0.2216895493918162,0.8999137217572684,0.24749185290184383
131,0.9049586784378142,0.9540832310759655,0.91703273837048,0.22119720898513537,0.8955996532292074,0.2549258561819355
132,0.9077859937548378,0.9547607955954025,0.9176165264034033,0.22168925608070378,0.8955996579091234,0.248314869362697
133,0.9086559385307564,0.9546911321554373,0.9164951909738278,0.22727164817976403,0.8938740323698654,0.2555732377857047
134,0.9106133106792943,0.9554687162506903,0.9166454730417091,0.22439242160517323,0.8930112196002364,0.2493481486650044
135,0.9095258794177248,0.9557434781982622,0.9168188754277259,0.21995939260568242,0.8973252834483814,0.2489199133604328
136,0.9095258804547781,0.9564050862873162,0.9178650698233608,0.2225685965605226,0.9016393472965264,0.24722425373491283
137,0.9127881703505365,0.9566911344905249,0.9178361694256912,0.2196968762109258,0.8981880962180104,0.24746777167394307
138,0.9043062212623789,0.9567047558335349,0.9171888005178951,0.22366067495564887,0.8981880962180104,0.2506197960444624
139,0.9101783382524454,0.9568242344707933,0.9182985757884028,0.21742786881248555,0.8973252834483814,0.24828225374221802
140,0.9066985645155224,0.9572040753501562,0.918240774993064,0.22323951199035014,0.9016393472965264,0.2474270236451015
141,0.909090908313119,0.9573741475471659,0.9187147415148432,0.21768618721503596,0.8990509089876394,0.2482909768999806
142,0.9097433676404402,0.958040814992195,0.9190268658096735,0.21978107449307344,0.9016393472965264,0.24560475362283182
143,0.9153979994670989,0.9579003205685782,0.9184488578562842,0.21322555906775725,0.8964624706787524,0.24955163444806214
144,0.9095258794177248,0.9579851620764688,0.9186396004809027,0.21856274830097216,0.8964624684159359,0.24847840758826426
145,0.905611133876185,0.9586288678289954,0.9189690650143346,0.2180874278722716,0.9007765345268973,0.24706912228421365
146,0.9060461075474978,0.9588164531813037,0.9186396004809027,0.2234792395771561,0.8973252834483814,0.24826114906947916
147,0.9080034805256785,0.9589888604656864,0.9184372976972164,0.2160230194902669,0.8955996579091234,0.24969360345494038
148,0.913005655799134,0.9593978899372134,0.9192811893091649,0.21429068781516508,0.8981880962180104,0.24827879412715242
149,0.9112657663250757,0.9594982986942581,0.9196164339221307,0.22069730254140507,0.8973252787684654,0.24957414078136475
150,0.9110482826135428,0.9599380734828646,0.9198534171830204,0.2139232262301414,0.9016393472965264,0.2459563168603043
151,0.9108307948056487,0.9603035146567597,0.918616480162767,0.21572953608436343,0.8955996556463068,0.2517208564734027
152,0.9106133106015153,0.9602350187604812,0.919379450661241,0.21797888255108952,0.8938740301070489,0.2502927123420294
153,0.9112657667398971,0.9606043517466649,0.9193100897068344,0.2122870634021112,0.8938740323698654,0.2505687240951528
154,0.9077859935474272,0.9612375496060124,0.9197320355128086,0.21715782878320078,0.8955996579091234,0.24738666178647356
155,0.9136581118597368,0.9618446723230266,0.9201655414778507,0.21782586243604773,0.9007765345268973,0.24605492163671308
156,0.9125706842797069,0.9618275483489571,0.9190904466845464,0.21581125424031644,0.8990509089876394,0.24821281188824137
157,0.9125706842797069,0.9618882606206585,0.9195355128086562,0.20921117621512453,0.8973252787684654,0.24923349589083707
158,0.9156154855379285,0.9623860234123645,0.9196684546379358,0.21436711277273127,0.8981880962180104,0.24714061129288595
159,0.9156154861601605,0.9627168274568915,0.919992139091834,0.2085259158541815,0.8999137170773523,0.2490399822888444
160,0.9134406253740859,0.9628728891296623,0.9197956163876815,0.20619731116756349,0.8990509089876394,0.24823484698999945
161,0.9182253156915443,0.9631149598540103,0.9200036992509016,0.21046875327786657,0.8981880962180104,0.2472740713124444
162,0.9156154861601605,0.9633360147920002,0.9204892259317489,0.21087024446776143,0.9007765345268973,0.2472455566355234
163,0.9132231414551422,0.9633044911124629,0.9199401183760288,0.21179337575286303,0.8990509089876394,0.2509183577929621
164,0.9160504578869982,0.963710407134159,0.9201886617959862,0.2115866676744247,0.8981880939551938,0.24938081715310617
165,0.9103958241936434,0.9641852082333624,0.9199747988532322,0.2147036571057271,0.8999137217572684,0.2499882745218236
166,0.9147455418768423,0.9643864149286806,0.9190210857301395,0.20727852733563526,0.8964624706787524,0.2525397304628716
167,0.9143105695277725,0.9645308011645858,0.9195990936835292,0.21033040087681432,0.8981880939551938,0.25082065012045623
168,0.9156154865749819,0.9643642315986358,0.9205007860908166,0.2104754495447021,0.9007765322640808,0.2498764965532153
169,0.911483252603316,0.9652912612857693,0.9208707111809858,0.21021743468120338,0.9016393472965264,0.2475545693307832
170,0.9138755986305774,0.965657480822122,0.9216568019975956,0.20456939682254277,0.9033649728357843,0.24476129006886915
171,0.9119182264820396,0.9658020616486418,0.9215238601683158,0.2043276225524967,0.9025021600661554,0.24652901749553302
172,0.9199652036359488,0.9661206064844597,0.9215123000092481,0.20117718701442464,0.9016393472965264,0.25053668778142196
173,0.9143105692425828,0.9663478883221113,0.9209920928511975,0.20346733151881163,0.8981880962180104,0.2523436094276652
174,0.9175728567790445,0.9666028020270114,0.9220267270877647,0.19880154756112117,0.9033649728357843,0.24786893006436675
175,0.9188777734892116,0.9668518780134789,0.920593267363359,0.20165146644891163,0.9016393426166103,0.25204894651206433
176,0.9158329694568722,0.9672138165563142,0.9207435494312401,0.20479300568263498,0.9007765345268973,0.24788644349297334
177,0.9177903424350528,0.9675025890281249,0.9201308610006473,0.20548970721866214,0.9016393472965264,0.25049341966922783
178,0.9136581129745692,0.9675446206008413,0.9200615000462405,0.199473885938415,0.9007765298469813,0.25251008982901124
179,0.9190952601822733,0.9675893764421596,0.9197898363081476,0.20248968155812366,0.8973252834483814,0.25541620178917956
180,0.917572857893877,0.9684650342070841,0.9208418107833164,0.20110443594819724,0.9025021600661554,0.24799104825600762
181,0.9108307961278918,0.9683537283756314,0.9206915287154351,0.2085801707033802,0.9007765345268973,0.24925652660615902
182,0.9162679433355958,0.9686378306726958,0.9208996115786553,0.20327969183865813,0.9007765345268973,0.24919373321574345
183,0.9162679429207744,0.9688374806430986,0.9204545454545455,0.2045163298920996,0.8990509089876394,0.25100145507619953
184,0.9182253143693012,0.9689195978823871,0.9206163876814945,0.2018282036578567,0.8999137170773523,0.25076684000885
185,0.9110482813690787,0.9690908376230835,0.9207724498289096,0.20170714666968897,0.9016393426166103,0.25073364827013717
186,0.9182253161063657,0.9694539437096054,0.9208649311014518,0.1994644857427772,0.8999137170773523,0.24980387168778131
187,0.9225750329599218,0.9698174389773563,0.920425645056876,0.19634866418917318,0.8999137217572684,0.25031502461309985
188,0.9236624628992484,0.9701821017887937,0.9205470267270879,0.19744129997458132,0.9016393472965264,0.24922151497152986
189,0.9210526323308111,0.9704444099370422,0.9202464625913253,0.1939407893241411,0.9033649728357843,0.2507583056162718
190,0.9204001743257331,0.9705638885743008,0.9200441598076389,0.19884417701566048,0.9025021600661554,0.25160612884629274
191,0.9190952589378092,0.9705502672312908,0.9201771016369186,0.19592792966304629,0.9007765298469813,0.2529051526288106
192,0.9175728581012876,0.9709332215604844,0.9200210394895034,0.20102998359584975,0.9033649681558683,0.25117688478839306
193,0.9206176599817413,0.9713406943070958,0.9200268195690372,0.19735268336526723,0.8999137217572684,0.2497434956282763
194,0.9193127438938062,0.9713426402132402,0.921026773328401,0.19488660718965345,0.8990509043077234,0.25141805106962006
195,0.9182253152767229,0.9717831933643045,0.9221481087579765,0.19593708840672375,0.9042277809254973,0.24741811593922178
196,0.919965202184074,0.9718894398397819,0.9220845278831036,0.19671215744395004,0.9007765298469813,0.24998348048784488
197,0.9206176612262054,0.9723319388969904,0.9211019143623417,0.19526697137190913,0.9033649681558683,0.2513451608632329
198,0.9217050888840144,0.972620711368801,0.9208129103856468,0.1941682972004228,0.9016393426166103,0.2528163341225171
199,0.9175728591383411,0.9727732704105123,0.9222059095533155,0.19704153983423947,0.9042277856054133,0.2471409276757804
